title,author,rating,ratings,score,cuntry ,published,image sm,image,link,AuthorLink,genre
The Sky Unwashed,Irene Zabytko, 3.84,1.32,198,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376172623i/934396._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376172623i/934396._SX150_.jpg,https://goodreads.com/book/show/934396.The_Sky_Unwashed,https://www.goodreads.com/author/show/410869.Irene_Zabytko,ua
Падіння орла ,Андрій Гулкевич, 3.95,20.00,198,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509790391i/36532800._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1509790391i/36532800._SX150_.jpg,https://goodreads.com/book/show/36532800,https://www.goodreads.com/author/show/17297332._,ua
РАЙ.центр,Liuko Dashvar, 3.83,419.00,197,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328956587i/13480342._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328956587i/13480342._SX150_.jpg,https://goodreads.com/book/show/13480342,https://www.goodreads.com/author/show/5315530.Liuko_Dashvar,ua
Ukrainian Folk Tales,Unknown, 4.32,79.00,196,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1232122849i/6100515._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1232122849i/6100515._SX150_.jpg,https://goodreads.com/book/show/6100515-ukrainian-folk-tales,https://www.goodreads.com/author/show/4699102.Unknown,ua
My Real Name Is Hanna,Tara Lynn Masih, 4.17,1.32,196,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587065804i/53190758._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587065804i/53190758._SY175_.jpg,https://goodreads.com/book/show/53190758-my-real-name-is-hanna,https://www.goodreads.com/author/show/2889627.Tara_Lynn_Masih,ua
Три листки за вікном,Валерій Шевчук, 4.03,36.00,195,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381962574i/18683473._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381962574i/18683473._SY175_.jpg,https://goodreads.com/book/show/18683473,https://www.goodreads.com/author/show/5820760._,ua
"Istemi, or KGB game in Kiev",Алексей Никитин, 3.35,148.00,194,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/nophoto/book/111x148._SX50_.png,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/nophoto/book/111x148._SX150_.jpg,https://goodreads.com/book/show/11388549-istemi-or-kgb-game-in-kiev,https://www.goodreads.com/author/show/6550903._,ua
Диявол ховається в сирі,Юрій Андрухович, 3.81,135.00,194,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317229289i/12744725._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317229289i/12744725._SY175_.jpg,https://goodreads.com/book/show/12744725,https://www.goodreads.com/author/show/20574188._,ua
Лексикон інтимних міст,Юрій Андрухович, 3.77,294.00,194,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322850536i/13142465._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322850536i/13142465._SX150_.jpg,https://goodreads.com/book/show/13142465,https://www.goodreads.com/author/show/20574188._,ua
Село не люди,Liuko Dashvar, 3.84,752.00,194,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1293449348i/10039235._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1293449348i/10039235._SY175_.jpg,https://goodreads.com/book/show/10039235,https://www.goodreads.com/author/show/5315530.Liuko_Dashvar,ua
The Sarabande of Sara's Band,Larysa Denysenko, 4.00,16.00,193,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361182191i/17382648._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361182191i/17382648._SY175_.jpg,https://goodreads.com/book/show/17382648-the-sarabande-of-sara-s-band,https://www.goodreads.com/author/show/6935781.Larysa_Denysenko,ua
Leven en lot,Vasily Grossman, 4.42,10.76,193,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357708955i/7639968._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357708955i/7639968._SY175_.jpg,https://goodreads.com/book/show/7639968-leven-en-lot,https://www.goodreads.com/author/show/19595.Vasily_Grossman,ua
Порт Франківськ,Taras Prokhasko, 4.35,93.00,192,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1297757527i/10470170._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1297757527i/10470170._SX150_.jpg,https://goodreads.com/book/show/10470170,https://www.goodreads.com/author/show/4632942.Taras_Prokhasko,ua
Hardly Ever Otherwise,Maria Matios, 4.13,224.00,192,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355034923i/14733625._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355034923i/14733625._SY175_.jpg,https://goodreads.com/book/show/14733625-hardly-ever-otherwise,https://www.goodreads.com/author/show/2992859.Maria_Matios,ua
Биті є. Гоцик,Liuko Dashvar, 3.71,192.00,189,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343024372i/15765769._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1343024372i/15765769._SY175_.jpg,https://goodreads.com/book/show/15765769,https://www.goodreads.com/author/show/5315530.Liuko_Dashvar,ua
Уріж та його духи,Галина Пагутяк, 4.40,10.00,187,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349125225i/16059257._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349125225i/16059257._SX150_.jpg,https://goodreads.com/book/show/16059257,https://www.goodreads.com/author/show/5763589._,ua
Daraus lassen sich ein paar Erzählungen machen,Taras Prokhasko, 4.14,123.00,186,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408035112i/10413709._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408035112i/10413709._SY175_.jpg,https://goodreads.com/book/show/10413709-daraus-lassen-sich-ein-paar-erz-hlungen-machen,https://www.goodreads.com/author/show/4632942.Taras_Prokhasko,ua
Добрі пісні про поганих дівчат,Дмитро Лазуткін, 3.76,17.00,184,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349110063i/16058718._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349110063i/16058718._SX150_.jpg,https://goodreads.com/book/show/16058718,https://www.goodreads.com/author/show/6544974._,ua
The Museum of Abandoned Secrets,Oksana Zabuzhko, 4.08,760.00,184,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350429627i/9916169._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350429627i/9916169._SY175_.jpg,https://goodreads.com/book/show/9916169-the-museum-of-abandoned-secrets,https://www.goodreads.com/author/show/135444.Oksana_Zabuzhko,ua
Mi Europa,Yuri Andrukhovych, 3.80,178.00,183,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1569316648i/6318096._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1569316648i/6318096._SY175_.jpg,https://goodreads.com/book/show/6318096-mi-europa,https://www.goodreads.com/author/show/14394141.Yuri_Andrukhovych,ua
La storia di Tewje il lattivendolo,Sholom Aleichem, 4.09,499.00,183,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434711211i/9652211._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434711211i/9652211._SY175_.jpg,https://goodreads.com/book/show/9652211-la-storia-di-tewje-il-lattivendolo,https://www.goodreads.com/author/show/18362.Sholom_Aleichem,ua
Покинутим кораблям,Анна Малігон, 4.14,7.00,181,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348731051i/16049399._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348731051i/16049399._SX150_.jpg,https://goodreads.com/book/show/16049399,https://www.goodreads.com/author/show/6541442._,ua
Теплі історії до кави,Nadiyka Gerbish, 3.70,338.00,179,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347750847i/16010408._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347750847i/16010408._SY175_.jpg,https://goodreads.com/book/show/16010408,https://www.goodreads.com/author/show/6527960.Nadiyka_Gerbish,ua
Море для шульги,Павло Коробчук, 3.80,20.00,179,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347972616i/16033066._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347972616i/16033066._SY175_.jpg,https://goodreads.com/book/show/16033066,https://www.goodreads.com/author/show/6534940._,ua
Дочекатися музики. Лекції – бесіди,Валентин Сильвестров, 4.80,10.00,177,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342027463i/15746938._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342027463i/15746938._SY175_.jpg,https://goodreads.com/book/show/15746938,https://www.goodreads.com/author/show/6439943._,ua
The Night Before Christmas,Nikolai Gogol, 3.81,2.72,175,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542135635i/20893322._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542135635i/20893322._SY175_.jpg,https://goodreads.com/book/show/20893322-the-night-before-christmas,https://www.goodreads.com/author/show/232932.Nikolai_Gogol,ua
Freud by płakał,Irena Karpa, 2.90,121.00,172,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1249147095i/6665180._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1249147095i/6665180._SY175_.jpg,https://goodreads.com/book/show/6665180-freud-by-p-aka,https://www.goodreads.com/author/show/3003504.Irena_Karpa,ua
Square Of Angels: Selected Poems,Bohdan-Ihor Antonych, 4.00,8.00,170,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533416589i/1206105._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533416589i/1206105._SY175_.jpg,https://goodreads.com/book/show/1206105.Square_Of_Angels,https://www.goodreads.com/author/show/585673.Bohdan_Ihor_Antonych,ua
The Case of the General's Thumb,Andrey Kurkov, 3.32,557.00,169,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346748303i/522020._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346748303i/522020._SY175_.jpg,https://goodreads.com/book/show/522020.The_Case_of_the_General_s_Thumb,https://www.goodreads.com/author/show/88420.Andrey_Kurkov,ua
Herbstfeuer,Andrey Kurkov, 3.77,13.00,162,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370464616i/7647364._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370464616i/7647364._SY175_.jpg,https://goodreads.com/book/show/7647364-herbstfeuer,https://www.goodreads.com/author/show/88420.Andrey_Kurkov,ua
Тигролови,Ivan Bahrianyi, 4.51,1.96,161,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308130265i/11729590._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308130265i/11729590._SY175_.jpg,https://goodreads.com/book/show/11729590,https://www.goodreads.com/author/show/14109101.Ivan_Bahrianyi,ua
Цвіт яблуні,Mykhailo Kotsiubynsky, 4.59,176.00,160,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398646706i/21700599._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398646706i/21700599._SX150_.jpg,https://goodreads.com/book/show/21700599,https://www.goodreads.com/author/show/2783636.Mykhailo_Kotsiubynsky,ua
The Cultural Renaissance in Ukraine: Polemical Pamphlets 1925-26,Mykola Khvylovy, 4.17,12.00,159,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409608010i/4825927._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1409608010i/4825927._SX150_.jpg,https://goodreads.com/book/show/4825927-the-cultural-renaissance-in-ukraine,https://www.goodreads.com/author/show/16706199.Mykola_Khvylovy,ua
Die Selbstmordrate Bei Clowns,Serhiy Zhadan, 3.67,3.00,153,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400410355i/7187997._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400410355i/7187997._SX150_.jpg,https://goodreads.com/book/show/7187997-die-selbstmordrate-bei-clowns,https://www.goodreads.com/author/show/9805044.Serhiy_Zhadan,ua
В країні сонячних зайчиків,Vsevolod Nestayko, 4.51,154.00,143,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348940430i/16053447._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348940430i/16053447._SY175_.jpg,https://goodreads.com/book/show/16053447,https://www.goodreads.com/author/show/5156729.Vsevolod_Nestayko,ua
Невеличка драма,Valerian Pidmohylny, 4.46,172.00,143,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366313181i/17205244._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366313181i/17205244._SY175_.jpg,https://goodreads.com/book/show/17205244,https://www.goodreads.com/author/show/6877491.Valerian_Pidmohylny,ua
Маруся,Григорій Квітка-Основ'яненко, 3.63,338.00,142,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456267098i/16053422._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1456267098i/16053422._SY175_.jpg,https://goodreads.com/book/show/16053422,https://www.goodreads.com/author/show/6541752._,ua
Господні комарики,Віталій Жежера, 4.54,13.00,132,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425363508i/25059934._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425363508i/25059934._SY175_.jpg,https://goodreads.com/book/show/25059934,https://www.goodreads.com/author/show/13564205._,ua
Конармия. Одесские Рассказы.,Isaac Babel, 4.12,1.01,131,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1286493310i/6266297._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1286493310i/6266297._SY175_.jpg,https://goodreads.com/book/show/6266297,https://www.goodreads.com/author/show/34055.Isaac_Babel,ua
Big Mac,Serhiy Zhadan, 3.78,196.00,130,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563785952i/8867205._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563785952i/8867205._SY175_.jpg,https://goodreads.com/book/show/8867205-big-mac,https://www.goodreads.com/author/show/9805044.Serhiy_Zhadan,ua
Петербургские повести,Nikolai Gogol, 4.16,6.41,128,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320583250i/13016149._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320583250i/13016149._SY175_.jpg,https://goodreads.com/book/show/13016149,https://www.goodreads.com/author/show/232932.Nikolai_Gogol,ua
Соня,Kateryna Babkina, 3.75,114.00,127,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383549614i/18751618._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1383549614i/18751618._SX150_.jpg,https://goodreads.com/book/show/18751618,https://www.goodreads.com/author/show/8182679.Kateryna_Babkina,ua
Мина Мазайло,Mykola Kulish, 3.97,526.00,126,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349460525i/16069036._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349460525i/16069036._SX150_.jpg,https://goodreads.com/book/show/16069036,https://www.goodreads.com/author/show/2526235.Mykola_Kulish,ua
Intent! Oder Die Spiegel des Todes,Lyubko Deresh, 3.46,411.00,125,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422706107i/8476300._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1422706107i/8476300._SY175_.jpg,https://goodreads.com/book/show/8476300-intent-oder-die-spiegel-des-todes,https://www.goodreads.com/author/show/14159666.Lyubko_Deresh,ua
Неймовірні детективи,Vsevolod Nestayko, 4.39,36.00,121,ukr,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362155594i/17453288._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362155594i/17453288._SY175_.jpg,https://goodreads.com/book/show/17453288,https://www.goodreads.com/author/show/5156729.Vsevolod_Nestayko,ua
